Time_seconds,SOC
0,0.70367446489583
2.594,0.703944583159719
9.438,0.705369941215274
16.297,0.706798423229163
23.204,0.708236901909719
30.11,0.709675172326386
37.047,0.711119898923608
43.969,0.712561501562497
50.891,0.714003104201386
57.813,0.715444706840274
64.704,0.716877508444441
71.532,0.718291757944441
78.36,0.719698515611108
85.204,0.721100537527774
92.079,0.722501318777774
98.907,0.723886075111108
105.719,0.725261957194441
112.547,0.726634859361108
119.422,0.728011721340274
126.282,0.729380672451385
133.11,0.730738353868052
139.938,0.732090866868052
146.766,0.733437405368052
153.625,0.734784865444441
160.438,0.736120450006941
167.25,0.737453236729163
174.407,0.738850541576386
181.407,0.740214569354163
188.391,0.741572326854163
195.375,0.742927174354163
202.375,0.744282452131941
209.36,0.745631915326386
216.313,0.746970754104163
223.266,0.748304040138886
230.204,0.749630209930552
237.141,0.750953298159719
244.5,0.752355238763886
251.594,0.753705069319441
258.688,0.755052190361108
265.735,0.756387988361108
272.844,0.757732872930552
279.891,0.759061770743052
287,0.760398855159719
294.047,0.761722174097219
301.141,0.763050821180552
308.188,0.764367435680552
315.641,0.765757368423608
322.86,0.767100653874997
330.079,0.768441482861108
337.282,0.769777189173608
344.5,0.771112920173608
351.688,0.772440653590274
358.907,0.773771957506941
366.125,0.775100871506941
373.329,0.776424756590274
380.907,0.777814477590274
388.157,0.779149232798608
395.5,0.780496979256941
402.829,0.781830246506941
410.157,0.783151678284719
417.5,0.784464698472219
424.844,0.785768156472219
432.11,0.787039605555552
439.36,0.788298638541663
446.719,0.78956627739583
454.047,0.790818347618052
461.297,0.792055731298608
468.579,0.79328755239583
475.922,0.794519136673608
483.172,0.795733713062497
490.5,0.796950822618052
497.813,0.79814690439583
505.172,0.79934105545833
512.532,0.800534551013886
519.875,0.801723862048608
527.172,0.802895486611108
534.485,0.804059726368052
541.719,0.805210032840274
549.063,0.806366712840274
556.407,0.807512529840274
563.75,0.808656814006941
571.047,0.809783440402774
578.391,0.810907327402774
585.735,0.812029531402774
593.047,0.81313602995833
600.297,0.814223278222219
607.579,0.815305110347219
614.922,0.81638601014583
622.235,0.817461427423608
629.485,0.818526472562497
636.844,0.819597207062497
644.172,0.820653151506941
651.438,0.821699354590274
658.75,0.822750810034719
666,0.823782877743052
673.36,0.824820279965274
680.672,0.82584954552083
687.985,0.826868744111108
695.266,0.827874128861108
702.563,0.828881165534719
709.875,0.829880015201386
717.219,0.830872934201386
724.532,0.831860544694441
731.782,0.832838287749997
739.094,0.833822767305552
746.422,0.834798561749997
753.782,0.835768292861108
761.125,0.836726095423608
768.407,0.837666282534719
775.719,0.838609479756941
783.063,0.839555682756941
790.313,0.840479654979163
797.641,0.84140359364583
804.954,0.842324777722219
812.219,0.843238805534719
819.532,0.844148664618052
826.875,0.84505256752083
834.188,0.845952218874997
841.438,0.846842710194441
848.782,0.847743064194441
856.11,0.848630922638886
863.344,0.849497545791663
870.641,0.850370905479163
877.985,0.851248462479163
885.329,0.852115717479163
892.657,0.85297141414583
899.891,0.853815330576386
907.219,0.854660493243052
914.563,0.855498321243052
921.875,0.85633194002083
929.235,0.857169906687497
936.547,0.858001291243052
943.797,0.858815204437497
951.11,0.859625982527774
958.391,0.860432100465274
965.704,0.861240644027774
973,0.862046497361108
980.407,0.862853397423608
987.719,0.863639437423608
995.016,0.864423560881941
1002.375,0.865213222465274
1009.641,0.865983014798608
1016.875,0.866740374409719
1024.188,0.867505446249997
1031.532,0.868272945249997
1038.829,0.86903472164583
1046.11,0.86979371533333
1053.375,0.870549931201386
1060.719,0.871304374201386
1068.032,0.872046237423608
1075.344,0.872778554534719
1082.61,0.873496879368052
1089.922,0.874219193256941
1097.235,0.874940488666663
1104.485,0.875654512972219
1111.782,0.876372101979163
1119.094,0.877081162868052
1126.329,0.877773160472219
1133.625,0.878470181805552
1140.938,0.879168014673608
1148.297,0.879869419361108
1155.641,0.880567966361108
1162.938,0.881251806743052
1170.282,0.881930361743052
1177.563,0.882602286805552
1184.844,0.883263998243052
1192.141,0.883917485131941
1199.516,0.884577393986108
1206.875,0.885234491361108
1214.25,0.885882415840274
1221.532,0.886512207701386
1228.844,0.887143730923608
1236.204,0.887778326479163
1243.547,0.888410079444441
1250.813,0.889033794902774
1258.141,0.889653418013886
1265.454,0.890262631541663
1272.688,0.89085566883333
1280,0.891445452722219
1287.313,0.892034504715274
1294.657,0.892625186715274
1301.891,0.893197677437497
1309.219,0.89376819277083
1316.532,0.894336727736108
1323.829,0.894903208034719
1331.157,0.895471280701386
1338.422,0.896033359624997
1345.766,0.896600428624997
1353.141,0.897168764562497
1360.438,0.897721410965274
1367.75,0.898266053409719
1375.079,0.898811707638886
1382.407,0.899356473194441
1389.641,0.899893145569441
1396.938,0.900433630305552
1404.282,0.900976780305552
1411.579,0.901506522236108
1418.891,0.902027654569441
1426.141,0.902543814291663
1433.438,0.903062762743052
1440.766,0.903583101631941
1448.079,0.904101258152774
1455.391,0.90461822670833
1462.625,0.905128876777774
1469.922,0.905642859215274
1477.25,0.906149000104163
1484.547,0.906643878590274
1491.875,0.907140605034719
1499.141,0.907632624243052
1506.485,0.908129109243052
1513.75,0.90861914358333
1521.063,0.909111552249997
1528.375,0.909603030361108
1535.672,0.910092436097219
1543,0.910583106763886
1550.25,0.911067698777774
1557.532,0.91154507433333
1564.86,0.912016305444441
1572.094,0.912481190416663
1579.391,0.912950124013886
1586.735,0.913421517013886
1594,0.913887031979163
1601.344,0.914357047979163
1608.625,0.914822475791663
1615.922,0.915288115604163
1623.204,0.915751685701385
1630.516,0.91621635314583
1637.829,0.916671942888885
1645.141,0.917118584222219
1652.407,0.917561860680552
1659.719,0.918007131013886
1667.032,0.91845195439583
1674.282,0.91889239189583
1681.594,0.919336291229163
1688.907,0.919779692638885
1696.219,0.920222220972219
1703.469,0.920660443194441
1710.782,0.921101914784719
1718.11,0.921543732118052
1725.438,0.921976135006941
1732.75,0.922398504562497
1739.985,0.922816124840274
1747.266,0.923236096965274
1754.563,0.923656738611108
1761.844,0.924075901736108
1769.141,0.924495428562497
1776.454,0.92491531664583
1783.75,0.92533392464583
1791.079,0.925754171541663
1798.329,0.926169082999997
1805.625,0.926586069666663
1812.954,0.927004636999997
1820.266,0.927421674888885
1827.563,0.927837046479163
1834.875,0.928252459479163
1842.157,0.928665611840274
1849.438,0.929069859027774
1856.766,0.929468115472219
1864.094,0.929866371916663
1871.407,0.930263559229163
1878.641,0.930656204673608
1885.938,0.931051965576386
1893.25,0.931447981465274
1900.547,0.931842931590274
1907.86,0.932238443006941
1915.11,0.932629993354163
1922.407,0.933023828659719
1929.719,0.933417914993052
1937.016,0.933810382111108
1944.329,0.934194873243052
1951.579,0.934567543381941
1958.891,0.934943400493052
1966.204,0.935319309006941
1973.516,0.935694861451386
1980.829,0.936069906624997
1988.079,0.936441469124997
1995.391,0.93681590445833
2002.704,0.937181503673608
2009.954,0.93753544464583
2017.266,0.937892412423608
2024.579,0.93824942902083
2031.891,0.938606142909719
2039.141,0.938959278326385
2046.375,0.939311081812497
2053.657,0.939664966784719
2060.969,0.940020055784719
2068.282,0.940374939423608
2075.563,0.940727966798608
2082.844,0.941080437986108
2090.188,0.941435397986108
2097.469,0.941787009611108
2104.719,0.94213687245833
2112.141,0.942494468541663
2119.516,0.94284923677083
2126.829,0.943200463909719
2134.157,0.943552106131941
2141.516,0.943896343798608
2148.875,0.944231944861108
2156.204,0.944566177798608
2163.532,0.944900110687497
2170.844,0.945233314465274
2178.172,0.94556694202083
2185.516,0.94590099202083
2192.86,0.94623504202083
2200.219,0.946569518791663
2207.594,0.946904210631941
2214.938,0.947236934631941
2222.282,0.947569352631941
2229.625,0.947901470402774
2236.969,0.948233072402774
2244.297,0.948563392180552
2251.641,0.948894178180552
2258.985,0.949224658180552
2266.313,0.949554112847219
2273.672,0.949884705701386
2281.016,0.950214369701386
2288.344,0.95054301014583
2295.688,0.95087180714583
2303.032,0.95119198514583
2310.282,0.951499808062497
2317.563,0.951808947187497
2324.922,0.952121398062497
2332.204,0.95243057964583
2339.532,0.952741459868052
2346.891,0.953053399701385
2354.219,0.953363771034719
2361.563,0.953674565034719
2368.875,0.95398370014583
2376.204,0.954293248604163
2383.532,0.954602500381941
2390.86,0.954911497715274
2398.204,0.955220863715274
2405.547,0.955529626666663
2412.907,0.955838848888885
2420.157,0.956143147499997
2427.422,0.956447772986108
2434.735,0.95674582852083
2442.047,0.957035261854163
2449.313,0.957322622062497
2456.594,0.957610322687497
2463.938,0.957900512687497
2471.235,0.958188541493052
2478.594,0.958478710951385
2485.907,0.958766812680552
2493.235,0.95905499645833
2500.547,0.95934199245833
2507.875,0.959629056680552
2515.125,0.959912813624997
2522.422,0.960198106055552
2529.766,0.960476311055552
2537.079,0.960744759097219
2544.407,0.961013503319441
2551.657,0.961279135263885
2558.954,0.961546185194441
2566.282,0.961813809861108
2573.594,0.962080596305552
2580.907,0.962347114527774
2588.25,0.962614420124997
2595.563,0.962880379715274
2602.891,0.963146325048608
2610.219,0.963411710604163
2617.547,0.963676841715274
2624.875,0.963941413048608
2632.125,0.964202614437497
2639.422,0.964465255763886
2646.766,0.964729027763886
2654.11,0.964983874763885
2661.407,0.96522852695833
2668.75,0.965475027388885
2676.063,0.965720520736108
2683.313,0.965963597124997
2690.579,0.96620720995833
2697.891,0.966452111180552
2705.204,0.966696791972219
2712.454,0.966939364888886
2719.75,0.967183172888886
2727.063,0.967427244263886
2734.375,0.967671028374997
2741.704,0.967915124791663
2748.938,0.968155755763886
2756.235,0.968398178319441
2763.563,0.968641630763886
2770.86,0.96887579352083
2778.172,0.969102414743052
2785.422,0.969327366131941
2792.766,0.969555234131941
2800.063,0.969781643826386
2807.391,0.970009015381941
2814.719,0.970236386937497
2822.047,0.970463758493052
2829.313,0.970688954034719
2836.641,0.970915816701386
2843.922,0.971141224326386
2851.235,0.971367622618052
2858.579,0.971594980618052
2865.907,0.971821537951385
2873.235,0.972047789951386
2880.563,0.972273787506941
2887.875,0.972499037729163
2895.188,0.972724318756941
2902.516,0.972950061868052
2909.844,0.973175245201386
2917.172,0.973399868756941
2924.422,0.97362210139583
2931.704,0.973845062076386
2939.032,0.974069176743052
2946.329,0.974292039284719
2953.657,0.974515543284719
2960.985,0.974739047284719
2968.282,0.974961605784719
2975.594,0.97518436789583
2982.907,0.975406906548608
2990.235,0.975629901659719
2997.547,0.975852105215274
3004.86,0.976074034451386
3012.172,0.976295933340274
3019.485,0.976509584666663
3026.797,0.976715183888885
3034.063,0.976919741972219
3041.344,0.977125025722219
3048.672,0.977331939944441
3055.969,0.977537674805552
3063.282,0.977743860777774
3070.594,0.977950018555552
3077.907,0.978155899819441
3085.219,0.978361752930552
3092.532,0.978567634194441
3099.782,0.97877174183333
3107.063,0.97897672220833
3114.375,0.979182575319441
3121.688,0.979388202659719
3129.032,0.979594446659719
3136.36,0.979800241326386
3143.672,0.980005281993052
3151,0.980210465993052
3158.282,0.980414361993052
3165.594,0.980618844104163
3172.922,0.980823519215274
3180.235,0.981027775368052
3187.563,0.981232450479163
3194.875,0.981436678701386
3202.204,0.981641076368052
3209.532,0.981845140812497
3216.829,0.982048341993052
3224.172,0.982252569180552
3231.516,0.982456824180552
3238.797,0.982659326993052
3246.125,0.982862882548608
3253.422,0.983065323624997
3260.735,0.983267954666663
3268.032,0.983470142374997
3275.344,0.983672441041663
3282.657,0.983874462666663
3289.891,0.984074301916663
3297.188,0.984275628173608
3304.516,0.984477555284719
3311.797,0.984677883909719
3319.141,0.984879639909719
3326.454,0.98508054427083
3333.75,0.985280981604163
3341.079,0.985482071041663
3348.36,0.985681287291663
3355.672,0.985881351736108
3363,0.98608185395833
3370.313,0.986281641055552
3377.625,0.98648140083333
3384.922,0.986680750819441
3392.25,0.986880693263886
3399.61,0.987072871041663
3406.922,0.987255772597219
3414.219,0.987438602986108
3421.547,0.987622210097219
3428.875,0.98780581720833
3436.172,0.987988647597219
3443.454,0.988171102152774
3450.782,0.988354709263886
3458.094,0.988537915486108
3465.454,0.98872201770833
3472.813,0.988906094916663
3480.141,0.989089702027774
3487.469,0.989273003805552
3494.782,0.989455371743052
3502.094,0.989637460854163
3509.329,0.989817632451385
3516.641,0.989999721562497
3523.985,0.990182607562497
3531.266,0.990363924687497
3538.61,0.990546810687497
3545.891,0.990727824437497
3553.204,0.990909329034719
3560.532,0.991091205923608
3567.844,0.991272685701385
3575.157,0.991454190298608
3582.469,0.991635416187497
3589.782,0.991816412937497
3597.094,0.991997384937497
3604.422,0.992178752937497
3611.657,0.992357567972219
3618.985,0.99253842708333
3626.266,0.99271812620833
3633.61,0.99289938020833
3640.891,0.99307877595833
3648.204,0.993258655444441
3655.547,0.993439272847219
3662.797,0.99361760270833
3670.063,0.99379607383333
3677.407,0.99397620583333
3684.672,0.994154400138885
3691.985,0.994333467069441
3699.297,0.994512204847219
3706.61,0.994690967069441
3713.922,0.994869704847219
3721.235,0.995039630527774
3728.547,0.995200951527774
3735.86,0.995362853222219
3743.11,0.995523662249997
3750.391,0.995685158874997
3757.719,0.995847697986108
3765.063,0.996010285986108
3772.375,0.996171860874997
3779.688,0.996333203937497
3787,0.996494271048608
3794.313,0.996655360187497
3801.625,0.996816427298608
3808.938,0.996977516437497
3816.25,0.997138278881941
3823.579,0.997299109715274
3830.829,0.997457955201386
3838.11,0.997617227076386
3845.438,0.997777527076386
3852.766,0.997937521743052
3860.079,0.998096630277775
3867.36,0.998254789777774
3874.688,0.998413664888886
3881.954,0.998570893055552
3889.282,0.998729208388886
3896.579,0.998886600624997
3903.907,0.999036366624997
3911.235,0.999177837736108
3918.532,0.999318963743052
3925.844,0.999460633743052
3933.157,0.999602069194441
3940.5,0.999743829888885
3947.813,0.999885011416663
3955.125,1.00002617363889
3962.454,1.00016766405555
3969.766,1.00030882627777
3977.016,1.00044848947222
3984.297,1.00058874984722
3991.61,1.00072962666666
3998.938,1.00087048711111
4006.25,1.00101104
4013.563,1.00115161211111
4020.891,1.00129247255555
4028.204,1.00143304466666
4035.547,1.00157393847916
4042.86,1.00171400274305
4050.188,1.00185435429861
4057.5,1.00199439940972
4064.813,1.00213415896527
4072.125,1.00227389940972
4079.454,1.00241396474305
4086.766,1.00255340052083
4094,1.00269134888194
4101.329,1.00283110884027
4108.641,1.00297054461805
4115.985,1.00311033561805
4123.266,1.00324867461805
4130.594,1.00338790661805
4137.938,1.00352744261805
4145.25,1.00366606595139
4152.563,1.00380440353472
4159.875,1.00394272220139
4167.204,1.00408136245139
4174.516,1.00421968111805
4181.797,1.00435741336805
4189.125,1.00449603470139
4196.407,1.00463353302083
4203.719,1.00477134390972
4211.032,1.00490917364583
4218.36,1.00504728609027
4225.672,1.00518509697916
4233.016,1.00532320497916
4240.329,1.00546042529861
4247.641,1.00559762685416
4254.969,1.00573512863194
4262.297,1.00587237596527
4269.672,1.00601050356944
4276.985,1.00614746996527
4284.297,1.00627614085416
4291.61,1.00639705927777
4298.954,1.00651874527777
4306.266,1.00664020572222
4313.594,1.00676223727777
4320.907,1.00688371433333
4328.235,1.00700544055555
4335.579,1.00712773855555
4342.907,1.00724977011111
4350.219,1.00737153522222
4357.563,1.00749383322222
4364.875,1.00761559833333
4372.188,1.00773738009722
4379.516,1.00785941165277
4386.829,1.00798088870833
4394.188,1.008103129875
4401.485,1.00822464519444
4408.797,1.00834610563889
4416.11,1.00846727798611
4423.469,1.00858921252777
4430.75,1.00870985465277
4438.079,1.00883129211111
4445.391,1.00895244788889
4452.75,1.00907438243055
4460.032,1.009195041125
4467.344,1.00931619690277
4474.641,1.00943710413889
4481.954,1.00955827648611
4489.282,1.00967944293055
4496.579,1.00980009679861
4503.891,1.00992125257639
4511.204,1.010042171
4518.563,1.0101635945
4525.829,1.0102834835
4533.141,1.0104041315
4540.438,1.010524532
4547.75,1.01064518
4555.079,1.010765803125
4562.391,1.01088614645833
4569.688,1.01100654695833
4577,1.01112689029166
4584.344,1.01124745429166
4591.625,1.01136698404166
4598.922,1.01148677645833
4606.235,1.01160657761805
4613.563,1.0117263700625
4620.86,1.01184565574305
4628.172,1.01196518663194
4635.469,1.0120844723125
4642.813,1.0122045263125
4650.11,1.01232381199305
4657.454,1.01244386599305
4664.735,1.01256289011805
4672.079,1.01268294411805
4679.391,1.01280217034027
4686.735,1.01292161234027
4694.079,1.01304105434027
4701.36,1.01315947171527
4708.672,1.01327839327083
4716.016,1.01339783527083
4723.329,1.01351651916666
4730.672,1.01363543497222
4737.954,1.01375336291666
4745.297,1.01387227872222
4752.61,1.01399070869444
4759.954,1.01410964069444
4767.235,1.01422755244444
4774.532,1.0143454699375
4781.907,1.0144643918125
4789.219,1.0145822978125
4796.547,1.0147004618125
4803.875,1.0148186258125
4811.188,1.0149365479375
4818.516,1.01505440660416
4825.829,1.0151717193125
4833.157,1.01528957797916
4840.485,1.01540743664583
4847.735,1.01552373872916
4855.016,1.01564053810416
4862.36,1.01575834810416
4869.641,1.01587489466666
4876.985,1.01599244966666
4884.313,1.016110003
4891.594,1.0162265495625
4898.938,1.0163438495625
4906.219,1.0164601433125
4913.532,1.01656836555555
4920.891,1.01666888745139
4928.282,1.01677041104861
4935.594,1.01687115415972
4942.907,1.01697216497222
4950.235,1.01707363741666
4957.563,1.01717510986111
4964.813,1.01727525048611
4972.11,1.01737604029861
4979.438,1.01747751274305
4986.719,1.01757833436805
4994.063,1.01768002836805
5001.375,1.01778127925694
5008.719,1.01788297325694
5016,1.01798379488194
5023.344,1.01808548888194
